id,name,start_date,distance_km,moving_time_min,elevation_m,type,average_speed_kmh,pr_count,kudos
8209835993,Ködös téli délelőtt,2022-12-05 09:14:10+00:00,35.0724,149.38333333333333,221.8,root='Ride',14.0868,0,0
8201565837,Leszáll a köd,2022-12-03 12:57:05+00:00,11.6604,52.95,162.2,root='Ride',13.212,0,0
8197706887,Mocorgás a havas sárban,2022-12-02 14:46:13+00:00,7.6057,29.25,48.0,root='Ride',15.6024,0,0
8176124223,Délutáni kis kör,2022-11-27 14:27:03+00:00,14.110899999999999,53.61666666666667,166.1,root='Ride',15.7896,0,0
8166707648,Péntek!,2022-11-25 14:29:20+00:00,21.9845,98.88333333333334,269.6,root='Ride',13.338000000000001,0,0
8162714357,X,2022-11-24 17:11:55+00:00,0.5497000000000001,7.8,2.9,root='Hike',4.23,0,0
8148416528,Őszi Vonyarcvashegy,2022-11-21 10:12:41+00:00,40.2061,175.25,200.0,root='Ride',13.766399999999999,0,0
8144935227,Uzsonna,2022-11-20 15:13:08+00:00,7.9843,32.233333333333334,32.5,root='Ride',14.860800000000001,0,0
8138558542,Szigliget - Hegymagas,2022-11-19 09:23:48+00:00,32.2167,135.0,198.5,root='Ride',14.3172,0,0
8135236820,Délutáni levezető tekerés,2022-11-18 14:55:23+00:00,12.1715,48.5,165.5,root='Ride',15.0588,0,0
8131169804,Esti levezető,2022-11-17 17:03:21+00:00,0.4131,2.9,2.3,root='Run',8.5464,0,0
8124488087,Reggeli séta,2022-11-16 04:40:22+00:00,1.1003,13.75,0.0,root='Hike',4.8024000000000004,0,0
8122220329,Turul a korai sötétben,2022-11-15 16:58:45+00:00,3.8243,57.96666666666667,163.4,root='Hike',3.9600000000000004,0,0
8110273049,Délelőtti kör,2022-11-13 09:29:23+00:00,10.8375,46.6,151.7,root='Ride',13.9536,0,0
8105382308,Szigligeti gyors,2022-11-12 09:26:48+00:00,26.0805,104.51666666666667,170.9,root='Ride',14.9724,0,0
8102052622,Csúcshódítás :),2022-11-11 15:08:33+00:00,16.642799999999998,64.55,152.0,root='Ride',15.469199999999999,0,0
8097492402,Kis esti,2022-11-10 16:52:58+00:00,7.2726999999999995,29.0,43.6,root='Ride',15.048,0,0
8087944407,Esti séta,2022-11-08 16:55:50+00:00,6.3085,82.6,180.9,root='Hike',4.5828,0,0
8075799280,Délelőtti bemelegítő,2022-11-06 09:46:11+00:00,14.139100000000001,58.3,163.8,root='Ride',14.5512,0,0
8071626296,Szeles kis kör,2022-11-05 12:01:07+00:00,21.7303,91.78333333333333,236.6,root='Ride',14.2056,0,0
8063213225,5 órai sötétség,2022-11-03 16:53:40+00:00,13.5978,47.983333333333334,127.9,root='Ride',17.0028,0,0
8053016382,Uzsonna,2022-11-01 15:29:40+00:00,7.4258999999999995,29.85,21.3,root='Ride',14.9256,0,0
8050868533,Falukör,2022-11-01 07:56:58+00:00,11.890600000000001,47.71666666666667,159.9,root='Ride',14.9508,0,0
8046165416,Egy gyors reggeli,2022-10-31 08:00:43+00:00,11.1063,42.3,65.7,root='Ride',15.753600000000002,0,0
8040533920,Reggeli séta,2022-10-30 08:41:14+00:00,2.2247,26.2,33.3,root='Hike',5.094,0,0
8036213145,Intersport Túranap Középtáv,2022-10-29 08:09:28+00:00,22.002599999999997,280.71666666666664,806.0,root='Hike',4.7016,0,0
8031816800,A tó körül,2022-10-28 14:29:36+00:00,1.7245,22.95,4.7,root='Hike',4.5072,0,0
8027849679,Turul + bevásárlás :),2022-10-27 16:53:07+00:00,3.8911,57.233333333333334,168.0,root='Hike',4.0788,0,0
8017492442,Esti kis kör,2022-10-25 16:58:51+00:00,10.9307,44.31666666666667,155.7,root='Ride',14.7996,0,0
8012280055,Uzsa,2022-10-24 16:10:49+00:00,10.758700000000001,43.833333333333336,65.9,root='Ride',14.7276,0,0
8011343768,Hazaút,2022-10-24 11:51:21+00:00,14.0169,56.1,97.2,root='Ride',14.9904,0,0
8011130806,Balatongyörök ősszel,2022-10-24 10:53:59+00:00,14.263200000000001,53.36666666666667,91.8,root='Ride',16.034399999999998,0,0
8007613095,Vasárnapi uzsonna,2022-10-23 15:46:29+00:00,6.5676000000000005,23.266666666666666,12.1,root='Ride',16.938000000000002,0,0
8005304241,Misztikus ködben,2022-10-23 09:03:59+00:00,11.4755,47.483333333333334,65.7,root='Ride',14.500799999999998,0,0
8000263809,Napi bemelegítés,2022-10-22 10:02:22+00:00,11.5402,45.28333333333333,68.2,root='Ride',15.2892,0,0
7997257710,Szigliget!,2022-10-21 14:36:13+00:00,35.7414,135.98333333333332,222.5,root='Ride',15.771600000000001,0,0
7982879783,Lépcső!,2022-10-18 16:58:55+00:00,4.016,60.81666666666667,173.7,root='Hike',3.9636,0,0
7973135505,Délutáni levezető,2022-10-16 16:57:42+00:00,10.522200000000002,37.266666666666666,31.3,root='Ride',16.9416,0,0
7970085939,Uzsa - Nemesvita - Lesencefalu,2022-10-16 09:00:52+00:00,22.284599999999998,84.36666666666666,196.9,root='Ride',15.8472,0,0
7962260622,Pénteki kis kör,2022-10-14 17:09:22+00:00,14.751,59.7,170.5,root='Ride',14.824800000000002,0,0
7957562224,Felkapcsolva!,2022-10-13 17:20:18+00:00,12.0767,52.083333333333336,164.9,root='Ride',13.914000000000001,0,0
7949700262,Reggelem,2022-10-12 04:40:19+00:00,1.3294000000000001,15.583333333333334,0.0,root='Hike',5.1192,0,0
7947131601,Turul vizit,2022-10-11 16:55:50+00:00,4.7598,73.96666666666667,191.1,root='Hike',3.8628,0,0
7936612621,Laza uzsonna,2022-10-09 15:44:42+00:00,7.013,25.016666666666666,21.4,root='Ride',16.8192,0,0
7930582527,Zádor vár,2022-10-08 13:27:58+00:00,3.2074000000000003,69.86666666666666,80.3,root='Hike',2.754,0,0
7929071013,Frissen - fitten,2022-10-08 09:49:02+00:00,16.1698,67.88333333333334,182.3,root='Ride',14.292000000000002,0,0
7925550700,Őszi strand,2022-10-07 14:34:41+00:00,22.1313,89.33333333333333,198.0,root='Ride',14.864399999999998,0,0
7921130106,Túl rövidek a nappalok,2022-10-06 17:00:12+00:00,15.7481,61.1,166.3,root='Ride',15.465600000000002,0,0
7910671260,Délutáni lépcsőzés,2022-10-04 16:57:33+00:00,4.0343,59.25,195.5,root='Hike',4.086,0,0
7900830414,Esti levezető,2022-10-02 17:09:15+00:00,8.3005,31.533333333333335,33.1,root='Ride',15.793199999999999,0,0
7898269004,Őszi tekergős,2022-10-02 09:49:24+00:00,17.1558,71.35,167.9,root='Ride',14.425199999999998,0,0
7892511232,Eső!!,2022-10-01 08:02:23+00:00,4.8638,16.333333333333332,13.0,root='Ride',17.8668,0,0
7875316298,Turul gyorsvizit,2022-09-27 16:56:16+00:00,3.3981999999999997,46.416666666666664,159.3,root='Hike',4.392,1,0
7859486473,Őszi Keszthely,2022-09-24 12:27:08+00:00,53.2849,202.05,189.7,root='Ride',15.822,0,0
7854856361,Lesencefalu - Uzsa,2022-09-23 16:30:11+00:00,18.5905,73.51666666666667,207.3,root='Ride',15.174,0,0
7849971734,Délutáni fel-le,2022-09-22 17:00:13+00:00,17.917,70.66666666666667,192.0,root='Ride',15.2136,0,0
7826931235,Szigliget ősszel,2022-09-18 10:29:21+00:00,26.2278,103.48333333333333,158.8,root='Ride',15.2064,0,0
7822770696,Két eső között,2022-09-17 16:03:29+00:00,7.8056,27.45,88.6,root='Ride',17.0604,0,0
7802271186,Turul fel-le,2022-09-13 17:07:19+00:00,4.951,69.93333333333334,201.4,root='Hike',4.248,0,0
7790376737,Gerecsében mindenfelé ,2022-09-11 11:02:57+00:00,13.705,131.35,461.3,root='Hike',6.260400000000001,0,0
7780064009,Gerecsében össze-vissza,2022-09-09 14:32:23+00:00,9.629700000000001,104.91666666666667,250.7,root='Hike',5.508,0,0
7775401045,Turul-Belváros,2022-09-08 17:28:43+00:00,1.4011,19.216666666666665,3.4,root='Hike',4.3740000000000006,0,0
7775287287,Fel a Turulhoz,2022-09-08 16:52:22+00:00,2.2809,25.666666666666668,156.1,root='Hike',5.331600000000001,0,0
7764480633,Levezető tekergés,2022-09-06 17:11:36+00:00,13.961799999999998,49.28333333333333,158.4,root='Ride',16.999200000000002,0,0
7753412208,Tátikáról le,2022-09-04 14:24:08+00:00,2.6214,46.2,3.3,root='Hike',3.4055999999999997,0,0
7752852112,Tátikára fel,2022-09-04 12:40:26+00:00,3.2471,62.11666666666667,225.0,root='Hike',3.1356,0,0
7747574952,A hazaút,2022-09-03 14:49:21+00:00,20.975099999999998,73.68333333333334,148.8,root='Ride',17.0784,2,0
7747075006,Lesencetomaj - Révfülöp ,2022-09-03 10:17:27+00:00,50.1546,203.4,236.1,root='Ride',14.796000000000001,3,0
7742966691,Keszthelyi tekergés,2022-09-02 15:01:01+00:00,50.5473,207.91666666666666,194.8,root='Ride',14.5872,0,0
7737608665,Ősz :(,2022-09-01 17:27:14+00:00,20.556099999999997,82.23333333333333,165.8,root='Ride',14.997600000000002,0,0
7732291463,Szigliget kerülő,2022-08-31 17:23:09+00:00,34.6181,113.93333333333334,216.7,root='Ride',18.2304,0,0
7726485354,Esti tekergés,2022-08-30 18:18:34+00:00,14.1782,52.1,170.2,root='Ride',16.3296,0,0
7720973280,Szigligeti kör,2022-08-29 17:15:23+00:00,34.618900000000004,109.21666666666667,217.6,root='Ride',19.018800000000002,1,0
7699014242,Esti kis kör ,2022-08-25 18:20:46+00:00,15.9205,56.13333333333333,166.4,root='Ride',17.017200000000003,0,0
7693180979,Menekülés az eső elől,2022-08-24 18:21:14+00:00,5.908600000000001,18.65,85.1,root='Ride',19.008000000000003,0,0
7687434411,Esti tekergés,2022-08-23 18:22:07+00:00,12.0366,44.016666666666666,153.1,root='Ride',16.4088,0,0
7648936722,Szigliget este,2022-08-16 17:28:50+00:00,34.5667,113.88333333333334,216.7,root='Ride',18.212400000000002,2,0
7643030711,Strandkör,2022-08-15 17:05:53+00:00,23.589,85.86666666666666,177.9,root='Ride',16.4844,0,0
7635587608,Keszthelyi délelőtt,2022-08-14 08:05:51+00:00,58.4164,206.91666666666666,195.0,root='Ride',16.938000000000002,0,0
7626825852,Esti tekergő,2022-08-12 18:43:22+00:00,11.7401,41.31666666666667,164.6,root='Ride',17.049599999999998,0,0
7621221257,Balatonederics #2,2022-08-11 17:12:00+00:00,20.8828,77.45,190.6,root='Ride',16.1784,0,0
7616096933,Balatonederics,2022-08-10 18:30:58+00:00,20.4313,76.58333333333333,170.4,root='Ride',16.0056,0,0
7610214657,Esti Balaton,2022-08-09 18:25:50+00:00,20.2761,73.51666666666667,170.4,root='Ride',16.549200000000003,0,0
7604074250,Esti kör,2022-08-08 17:52:58+00:00,13.5022,52.81666666666667,167.1,root='Ride',15.3396,0,0
7595984848,Szigliget kör,2022-08-07 08:01:03+00:00,34.8879,126.71666666666667,222.1,root='Ride',16.520400000000002,0,0
7590739719,Keszthelyi délelőtt ,2022-08-06 07:58:43+00:00,49.235099999999996,177.41666666666666,192.4,root='Ride',16.650000000000002,0,0
7588028208,Rövidülnek a nappalok?!,2022-08-05 19:17:17+00:00,11.0059,37.0,148.3,root='Ride',17.8488,0,0
7582817484,Esti kör,2022-08-04 19:14:27+00:00,13.253200000000001,46.95,158.3,root='Ride',16.938000000000002,0,0
7577251486,Esti kis kör,2022-08-03 19:17:39+00:00,12.8035,44.63333333333333,156.8,root='Ride',17.2116,0,0
7571149718,Esti kis kör ,2022-08-02 18:28:46+00:00,16.0763,59.05,169.9,root='Ride',16.3332,0,0
7558223799,"Hátszél nélkül, szemszárítás",2022-07-31 09:29:45+00:00,44.0229,152.96666666666667,194.4,root='Ride',17.269199999999998,1,0
7553564351,Eső utáni tekergés,2022-07-30 15:08:06+00:00,10.4467,38.43333333333333,151.5,root='Ride',16.308,0,0
7549204171,Keszthely - Lesencetomaj,2022-07-29 17:22:19+00:00,24.9806,93.95,104.0,root='Ride',15.955200000000001,0,0
7548693260,Lesencetomaj - Keszthely,2022-07-29 14:52:24+00:00,31.0122,119.96666666666667,90.4,root='Ride',15.508799999999999,0,0
7543994878,Esti kis kör ,2022-07-28 18:41:40+00:00,9.7812,35.81666666666667,151.4,root='Ride',16.3872,0,0
7538647450,Lesencefalu - Lesenceistvánd,2022-07-27 19:04:56+00:00,13.956299999999999,51.38333333333333,163.1,root='Ride',16.2972,0,0
7532006731,"Kis kör, nagy meleg",2022-07-26 17:00:24+00:00,10.0861,36.45,151.4,root='Ride',16.6032,0,0
7526871783,Mini,2022-07-25 18:22:47+00:00,6.6538,23.633333333333333,85.0,root='Ride',16.8912,0,0
7518762853,Balatonederics - Szigliget,2022-07-24 07:03:54+00:00,30.675900000000002,113.91666666666667,186.3,root='Ride',16.1568,0,0
7513490539,Keszthelyi reggeli,2022-07-23 07:00:49+00:00,50.5015,176.26666666666668,192.8,root='Ride',17.19,1,0
7511176819,Esti tekergő,2022-07-22 19:07:24+00:00,13.6315,46.81666666666667,156.9,root='Ride',17.4708,0,0
7506088998,Esti kilométerek,2022-07-21 19:16:48+00:00,12.7911,44.9,159.5,root='Ride',17.0928,0,0
7489829487,Esti kis kör,2022-07-18 18:41:25+00:00,10.1211,36.0,151.3,root='Ride',16.869600000000002,0,0
7482340556,Keszthelyi reggeli,2022-07-17 07:59:33+00:00,49.6774,174.21666666666667,192.6,root='Ride',17.1072,1,0
7476967867,Badacsonyi tekergés,2022-07-16 08:13:20+00:00,51.058699999999995,176.28333333333333,323.9,root='Ride',17.377200000000002,6,0
7473502477,Sok a szúnyog!,2022-07-15 17:09:30+00:00,9.075299999999999,33.61666666666667,44.5,root='Ride',16.1964,0,0
7457530323,Délutáni kis kör,2022-07-12 18:08:20+00:00,10.6185,42.333333333333336,157.0,root='Ride',15.0516,0,0
7451815919,Lesencefalu - Lesenceistvánd,2022-07-11 17:16:18+00:00,11.291799999999999,49.31666666666667,171.1,root='Ride',13.7376,0,0
7444984387,Keszthely vasárnap,2022-07-10 08:44:25+00:00,54.3437,208.38333333333333,188.8,root='Ride',15.6456,1,0
7435330590,Horror,2022-07-08 15:14:38+00:00,10.4047,44.733333333333334,149.1,root='Ride',13.9572,0,0
7419825621,Nemesvita - Lesencefalu,2022-07-05 17:42:48+00:00,12.6912,49.9,140.2,root='Ride',15.2604,0,0
7414903571,Esti tekergés,2022-07-04 18:38:16+00:00,14.5172,57.016666666666666,171.9,root='Ride',15.2784,0,0
7406591558,Lesencetomaj - Vonyarc - Lesencetomaj,2022-07-03 07:33:26+00:00,39.4938,143.81666666666666,191.0,root='Ride',16.4772,0,0
7402237951,Keszthely - Szigliget - Lesencetomaj,2022-07-02 09:53:45+00:00,57.754599999999996,208.63333333333333,209.8,root='Ride',16.6104,1,0
7393995987,Esti tekergés,2022-06-30 19:15:46+00:00,9.341899999999999,34.3,47.5,root='Ride',16.3404,0,0
7388770766,Esti jövés - menès,2022-06-29 19:26:39+00:00,7.9503,28.016666666666666,26.6,root='Ride',17.0244,0,0
7360604041,Keszthely + egy kicsi,2022-06-24 09:59:34+00:00,61.432,236.98333333333332,209.5,root='Ride',15.552000000000001,0,0
7346026828,Esti kis kör,2022-06-21 18:54:27+00:00,11.4166,42.93333333333333,155.3,root='Ride',15.955200000000001,0,0
7340370950,Esti tekergés,2022-06-20 19:01:29+00:00,8.1298,30.633333333333333,28.1,root='Ride',15.9228,0,0
7332623997,Cél: Balatongyörök,2022-06-19 08:09:15+00:00,30.6472,118.81666666666666,189.2,root='Ride',15.476400000000002,1,0
7328597914,Lesencetomaj-Révfülöp-Lesencetomaj,2022-06-18 09:03:43+00:00,76.8901,295.18333333333334,403.8,root='Ride',15.627600000000001,2,0
7319679787,Eső előtti mini,2022-06-16 19:15:47+00:00,6.368399999999999,20.083333333333332,18.7,root='Ride',19.026,0,0
7313984933,Fel - le - fel - le,2022-06-15 18:20:42+00:00,13.4835,55.36666666666667,178.2,root='Ride',14.612400000000001,0,0
7313986101,Fel - le - fel - le,2022-06-15 16:20:41+00:00,13.488299999999999,55.36666666666667,0.0,root='Ride',14.616,0,0
7308225755,Esti kis kör,2022-06-14 18:16:39+00:00,11.7552,46.233333333333334,156.4,root='Ride',15.256800000000002,0,0
7303035193,Eső utáni jövés - menès,2022-06-13 19:06:35+00:00,9.908299999999999,37.5,45.7,root='Ride',15.8544,0,0
7298380998,Esti nagy kör,2022-06-12 19:04:37+00:00,10.0957,37.666666666666664,151.2,root='Ride',16.0812,0,0
7291609960,Lesencetomaj - Balatonberény - Lesencetomaj,2022-06-11 11:59:56+00:00,77.5583,287.7,229.7,root='Ride',16.1748,4,0
7285749312,Széllel szemben is lehet... tekerni!,2022-06-10 15:45:39+00:00,10.657200000000001,40.65,149.4,root='Ride',15.728399999999999,0,0
7275631271,Jövés-menés,2022-06-08 17:14:43+00:00,6.022399999999999,21.233333333333334,35.8,root='Ride',17.017200000000003,0,0
7270887936,Lesencetomaj-Uzsa-Lesencetomaj,2022-06-07 18:53:28+00:00,11.325299999999999,37.483333333333334,68.7,root='Ride',18.1296,0,0
7262891581,Lesencetomaj - Szigliget - Lesencetomaj,2022-06-06 08:24:52+00:00,26.2935,104.96666666666667,174.4,root='Ride',15.03,0,0
7257850339,Keszthely - Lesencetomaj,2022-06-05 09:45:01+00:00,29.5631,112.45,104.3,root='Ride',15.7752,1,0
7257204285,Reggeli Keszthely + egy kicsi,2022-06-05 07:54:28+00:00,28.8642,100.03333333333333,87.1,root='Ride',17.3124,1,0
7249302940,Lesencetomaj - Keszthely - Lesencetomaj,2022-06-03 16:11:34+00:00,51.2774,180.56666666666666,167.3,root='Ride',17.0388,3,0
7232782281,Lesencei jövés-menès,2022-05-31 18:02:39+00:00,11.2724,42.56666666666667,156.7,root='Ride',15.8904,0,0
7227153382,Két eső között :(,2022-05-30 17:22:28+00:00,5.763199999999999,21.516666666666666,31.9,root='Ride',16.070400000000003,0,0
7216672610,Lesencetomaj-Szigliget-Vonyarc-Lesencetomaj,2022-05-28 13:33:32+00:00,46.0724,178.13333333333333,225.7,root='Ride',15.5196,2,0
7211342342,Lesencetomaj - Szigliget - Lesencetomaj,2022-05-27 15:10:07+00:00,28.737099999999998,102.63333333333334,188.1,root='Ride',16.8012,0,0
7195842829,Esti kis kör,2022-05-24 18:00:16+00:00,11.436200000000001,42.166666666666664,151.3,root='Ride',16.272,0,0
7190597455,Ltomaj-Lfalu-Listvánd-Ltomaj ,2022-05-23 17:57:25+00:00,10.1415,38.36666666666667,151.2,root='Ride',15.8616,0,0
7190279024,Eső :( :(,2022-05-23 17:28:22+00:00,0.7717,3.1666666666666665,15.8,root='Ride',14.6232,0,0
7185824142,Lesencetomaj - Uzsa - Lesencetomaj,2022-05-22 17:18:23+00:00,10.6984,38.916666666666664,65.5,root='Ride',16.4952,0,0
7179071790,Badacsony - Lesencetomaj,2022-05-21 14:49:06+00:00,20.903299999999998,73.43333333333334,146.3,root='Ride',17.0784,0,0
7178441474,Lesencetomaj - Badacsony,2022-05-21 12:55:55+00:00,22.6534,76.56666666666666,138.5,root='Ride',17.7516,0,0
7174379150,10 + 30(Celsius),2022-05-20 17:32:19+00:00,10.253,32.28333333333333,56.2,root='Ride',19.0548,0,0
7158148810,Ltomaj - Uzsa - Ltomaj,2022-05-17 17:11:57+00:00,15.236600000000001,61.916666666666664,198.9,root='Ride',14.7636,0,0
7152680202,Délutáni nagy kör,2022-05-16 17:04:14+00:00,18.519299999999998,71.36666666666666,206.0,root='Ride',15.57,0,0
7142297547,Keszthely - Lesencetomaj,2022-05-14 17:16:29+00:00,25.4243,102.78333333333333,104.7,root='Ride',14.8428,2,0
7141444305,Lesencetomaj - Keszthely,2022-05-14 15:31:39+00:00,25.1597,82.63333333333334,80.0,root='Ride',18.27,4,0
7136562145,Tomaj-Gyenes-Tomaj,2022-05-13 16:39:11+00:00,45.1735,159.38333333333333,188.7,root='Ride',17.006400000000003,0,0
7130986854,Lesencetomaj - Balatonederics - Lesencetomaj,2022-05-12 16:52:18+00:00,22.1017,79.31666666666666,172.3,root='Ride',16.718400000000003,0,0
7125474302,Délutáni nagy kör,2022-05-11 17:06:04+00:00,18.42,67.5,176.5,root='Ride',16.3728,0,0
7119704954,Ltomaj-Lfalu-Listvánd-Uzsa-Ltomaj,2022-05-10 17:03:05+00:00,17.703400000000002,74.08333333333333,211.1,root='Ride',14.3388,0,0
7113980488,Ltomaj-Listvánd-Uzsa-Lfalu-Ltomaj,2022-05-09 16:57:49+00:00,17.8628,72.46666666666667,206.9,root='Ride',14.788799999999998,0,0
7106071665,Ltomaj-Lfalu-Listvánd,2022-05-08 08:56:46+00:00,10.1811,39.96666666666667,155.4,root='Ride',15.285600000000002,0,0
7098373948,Ltomaj-Lfalu kis kör,2022-05-06 19:14:36+00:00,5.903899999999999,20.35,85.1,root='Ride',17.406,0,0
7092839104,Ltomaj-Uzsa,2022-05-05 17:39:49+00:00,10.8075,40.25,62.3,root='Ride',16.11,0,0
7076385096,Eső előtti kis kör,2022-05-02 16:55:07+00:00,9.5805,35.8,51.1,root='Ride',16.056,0,0
7071514294,Délutáni kis kör,2022-05-01 17:07:28+00:00,12.606200000000001,49.016666666666666,63.8,root='Ride',15.429599999999999,0,0
7065553729,Lesence-Uzsa,2022-04-30 16:50:30+00:00,11.3193,43.916666666666664,66.7,root='Ride',15.465600000000002,0,0
7055052179,Mini vonalas,2022-04-28 17:23:20+00:00,7.506,26.816666666666666,18.6,root='Ride',16.794,0,0
7028287638,"Gerecse 40, győzelem a sár felett",2022-04-23 07:09:10+00:00,41.9719,501.0,1082.3,root='Hike',5.0256,0,0
7012915813,Tavaszi mini kör,2022-04-20 17:16:07+00:00,9.3132,38.5,47.6,root='Ride',14.5152,0,0
7007566029,Kis kör nagy széllel szemben,2022-04-19 17:32:03+00:00,7.4862,23.916666666666668,18.6,root='Ride',18.7812,0,0
6986186107,Lesencetomaj - Lesencefalu,2022-04-15 16:45:26+00:00,5.936,27.483333333333334,85.3,root='Ride',12.96,0,0
6984125110,Mini kör,2022-04-15 10:31:02+00:00,4.3217,17.15,7.9,root='Ride',15.120000000000001,0,0
6965297705,Napi kör,2022-04-11 17:02:40+00:00,12.2592,47.96666666666667,68.1,root='Ride',15.336,0,0
6891017435,Edutus - Gapa 10 X 2,2022-03-27 09:49:03+00:00,19.696900000000003,187.31666666666666,377.2,root='Hike',6.3107999999999995,0,0
6846794433,Egy kör a Normafán,2022-03-19 09:15:50+00:00,6.788399999999999,95.78333333333333,162.8,root='Hike',4.251600000000001,0,0
